11072553506.0922;28432513.9595393
16270694708.2641;18928161.5401724
51627491351.7811;6475077.6353509
183451031202.474;2057088.66932148
1174392248389.18;375229.684984062
8419191794735.08;60133.4977403177
36677954977844.4;12484.9136270717
136367202467542,00;2277.34967247891
4,42606E+14;286.966582222877
5,01301E+14;225.638734140893
5,55068E+14;170.974651393751
5,9408E+14;153.016743762678
6,65287E+14;113.821655920433
7,0403E+14;103.768193705221
7,53511E+14;75.7736263876535
7,88416E+14;67.8149274083108
8,24937E+14;62.9791488800657
8,34329E+14;55.3314291298757
8,63151E+14;52.3450359016172
8,72977E+14;46.8471020733938
8,82916E+14;42.7092640953885
9,4497E+14;39.6637319365747
9,77613E+14;33.5818345534321
1,0229E+15;32.3623582085559
1,04632E+15;30.0546480490205
1,11986E+15;24.5221323991853
1,13261E+15;22.773496724789
1,21221E+15;20.7619947221213
1,21221E+15;18.2408123956964
1,28281E+15;15.7321163113646
1,34223E+15;12.1433174759378
1,42039E+15;10.8678735911863
1,42039E+15;9.72639285994484
1,52022E+15;8.86729515734145
1,57274E+15;5.90315704764598
1,80158E+15;4.9064011357213
1,84284E+15;2.9778003891029
3,28265E+15;1.98238843316974
3,76029E+15;1
