0.544848256;1.011840689
1.007463403;1.011840689
1.844494172;2.002152853
2.533143829;3.013993541
4.637755594;6.996770721
6.306446485;9.989235737
8.575541867;13.00322928
11.77725649;13.00322928
15.85679039;11.00107643
21.56215393;17.00753498
29.61247479;11.00107643
39.86996512;12.01291712
54.75558429;15.99569429
74.45695555;12.01291712
101.2469924;4.004305705
136.3180243;8.00861141
187.212932;2.002152853
252.0617788;3.013993541
